,ID,calldate,callend,duration,connect_duration,progress_time,first_rtp_time,caller,caller_domain,caller_reverse,callername,callername_reverse,called,called_domain,called_reverse,sipcallerip,sipcallerport,sipcalledip,sipcalledport,whohanged,bye,lastSIPresponse_id,lastSIPresponseNum,sighup,dscp,a_index,b_index,a_payload,b_payload,a_saddr,b_saddr,a_received,b_received,a_lost,b_lost,a_ua_id,b_ua_id,a_avgjitter_mult10,b_avgjitter_mult10,a_maxjitter,b_maxjitter,a_sl1,a_sl2,a_sl3,a_sl4,a_sl5,a_sl6,a_sl7,a_sl8,a_sl9,a_sl10,a_d50,a_d70,a_d90,a_d120,a_d150,a_d200,a_d300,b_sl1,b_sl2,b_sl3,b_sl4,b_sl5,b_sl6,b_sl7,b_sl8,b_sl9,b_sl10,b_d50,b_d70,b_d90,b_d120,b_d150,b_d200,b_d300,a_mos_lqo_mult10,b_mos_lqo_mult10,a_mos_f1_mult10,a_mos_f2_mult10,a_mos_adapt_mult10,b_mos_f1_mult10,b_mos_f2_mult10,b_mos_adapt_mult10,a_rtcp_loss,a_rtcp_maxfr,a_rtcp_avgfr_mult10,a_rtcp_maxjitter,a_rtcp_avgjitter_mult10,b_rtcp_loss,b_rtcp_maxfr,b_rtcp_avgfr_mult10,b_rtcp_maxjitter,b_rtcp_avgjitter_mult10,a_last_rtp_from_end,b_last_rtp_from_end,payload,jitter_mult10,mos_min_mult10,a_mos_min_mult10,b_mos_min_mult10,packet_loss_perc_mult1000,a_packet_loss_perc_mult1000,b_packet_loss_perc_mult1000,delay_sum,a_delay_sum,b_delay_sum,delay_avg_mult100,a_delay_avg_mult100,b_delay_avg_mult100,delay_cnt,a_delay_cnt,b_delay_cnt,rtcp_avgfr_mult10,rtcp_avgjitter_mult10,lost,id_sensor,price_operator_mult100,price_operator_currency_id,price_customer_mult100,price_customer_currency_id,reason_sip_cause,reason_sip_text_id,reason_q850_cause,reason_q850_text_id,caller_silence,called_silence,caller_silence_end,called_silence_end,a_mos_xr_min_mult10,b_mos_xr_min_mult10,a_mos_xr_mult10,b_mos_xr_mult10,response_time_100,response_time_xxx,a_mos_f1_min_mult10,a_mos_f2_min_mult10,a_mos_adapt_min_mult10,b_mos_f1_min_mult10,b_mos_f2_min_mult10,b_mos_adapt_min_mult10,a_rtp_ptime,b_rtp_ptime,flags,ipaddr_caller,ipaddr_called,ipaddr_lat_sip_caller,ipaddr_lat_ip_called,ipaddr_lons_ip_caller,ipaddr_lons_ip_called,caller_city_asn,called_city_asn
2141,76100565,2018-05-01 00:03:11,2018-05-01 00:03:42,31,21.0,2.0,,604687,sanitized,786406,sanitized,sanitized,177837,sanitized,738771,3227975251,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,,,,,,,16.0,21.0,,,,,,,,,1.0,1263.0,,,,,,,,,,192.102.254.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
2142,76101114,2018-05-01 00:21:50,2018-05-01 00:22:28,38,23.0,2.0,,604687,sanitized,786406,sanitized,sanitized,160486,sanitized,684061,3227975251,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,,,,,,,16.0,21.0,,,,,,,,,1.0,1501.0,,,,,,,,,,192.102.254.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
2143,76101116,2018-05-01 00:21:50,2018-05-01 00:22:28,38,23.0,2.0,,604687,sanitized,786406,sanitized,sanitized,160486,sanitized,684061,3227975251,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,,,,,,,16.0,21.0,,,,,,,,,1.0,1501.0,,,,,,,,,,192.102.254.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
2148,76109924,2018-05-01 12:32:53,2018-05-01 12:33:23,30,23.0,1.0,7.0,705487,sanitized,784507,sanitized,sanitized,user_x,sanitized,x_resu,3227975504,7000,2479012700,1035,callee,3,1,200,0,33554432,0.0,1.0,0.0,0.0,3227975506.0,2479012700.0,1154.0,1144.0,0.0,0.0,2.0,3452.0,1.0,23.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,43.0,0.0,0.0,0.0,1422.0,3572.0,,,,,,0.0,0.0,0.0,23.0,45.0,45.0,45.0,0.0,0.0,0.0,80.0,0.0,80.0,8000.0,0.0,8000.0,1.0,0.0,1.0,0.0,3572.0,0.0,802,,,,,,,,,,,,,,,,,70.0,83.0,45.0,45.0,45.0,45.0,45.0,41.0,20.0,20.0,,192.102.255.80,147.194.187.92,43.6319,44.0168,-79.3716,-78.3995,,Port Hope
2150,76109930,2018-05-01 12:32:53,2018-05-01 12:33:23,30,23.0,1.0,7.0,705487,sanitized,784507,sanitized,sanitized,user_x,sanitized,x_resu,3227975506,11000,2479012700,1035,callee,3,1,200,0,33685504,0.0,1.0,0.0,0.0,3227975506.0,2479012700.0,1157.0,1145.0,0.0,0.0,2.0,3452.0,2.0,23.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,43.0,0.0,0.0,0.0,1422.0,3572.0,,,,,,0.0,0.0,0.0,23.0,45.0,45.0,45.0,0.0,0.0,0.0,80.0,0.0,80.0,8000.0,0.0,8000.0,1.0,0.0,1.0,0.0,3572.0,0.0,801,,,,,,,,,,,,,,,,,1.0,85.0,45.0,45.0,45.0,45.0,45.0,41.0,20.0,20.0,,192.102.255.82,147.194.187.92,43.6319,44.0168,-79.3716,-78.3995,,Port Hope
2158,76107587,2018-05-01 12:09:37,2018-05-01 12:10:34,57,56.0,0.0,1.0,170977,sanitized,779071,sanitized,sanitized,170970,sanitized,079071,773050638,5060,1654599250,11000,caller,3,1,200,0,33690112,1.0,0.0,0.0,0.0,773050703.0,1654599250.0,2823.0,2836.0,0.0,0.0,738.0,2.0,2.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,902,,255.0,,255.0,,,,,,,,,,,,,1.0,26.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,46.19.209.14,98.159.46.82,53.3472,40.7432,-6.2439,-75.2242,,Easton
2165,76105227,2018-05-01 11:31:39,2018-05-01 11:32:19,40,32.0,0.0,8.0,709777,sanitized,777907,sanitized,sanitized,170975,sanitized,579071,3227975506,11000,1168965251,5060,callee,3,1,200,0,0,0.0,1.0,0.0,0.0,3227975506.0,1168965251.0,1581.0,1572.0,0.0,0.0,2.0,3336.0,1.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,12.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802,,,,,,,,,,,,,,,,,2.0,143.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.82,69.172.254.131,43.6319,43.6496,-79.3716,-79.3833,,Toronto
2167,76105236,2018-05-01 11:31:39,2018-05-01 11:32:19,40,32.0,0.0,8.0,709777,sanitized,777907,sanitized,sanitized,170975,sanitized,579071,3227975506,11000,1168965251,5060,callee,3,1,200,0,0,0.0,1.0,0.0,0.0,3227975506.0,1168965251.0,1582.0,1572.0,0.0,0.0,2.0,3336.0,1.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,12.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801,,,,,,,,,,,,,,,,,2.0,143.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.82,69.172.254.131,43.6319,43.6496,-79.3716,-79.3833,,Toronto
2170,76110102,2018-05-01 12:31:51,2018-05-01 12:34:43,172,170.0,0.0,2.0,709777,sanitized,777907,sanitized,sanitized,device,sanitized,ecived,3227975507,11000,1654599248,5060,callee,3,1,200,0,0,0.0,1.0,9.0,9.0,3227975507.0,2393257259.0,8453.0,8442.0,0.0,0.0,2.0,3931.0,2.0,27.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,2.0,21.0,,,,,,1.0,0.0,9.0,27.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,801,,,,,,,16.0,21.0,,,,,,,,,8.0,140.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,98.159.46.80,43.6319,40.7432,-79.3716,-75.2242,,Easton
2172,76110105,2018-05-01 12:31:51,2018-05-01 12:34:43,172,170.0,0.0,2.0,709777,sanitized,777907,sanitized,sanitized,device,sanitized,ecived,3227975507,11000,1654599248,5060,callee,3,1,200,0,0,0.0,1.0,9.0,9.0,3227975507.0,2393257259.0,8450.0,8442.0,0.0,0.0,2.0,3931.0,1.0,27.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,2.0,21.0,,,,,,1.0,0.0,9.0,27.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,802,,,,,,,16.0,21.0,,,,,,,,,8.0,141.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,98.159.46.80,43.6319,40.7432,-79.3716,-75.2242,,Easton
2173,76106526,2018-05-01 11:54:39,2018-05-01 11:56:07,88,80.0,0.0,8.0,709777,sanitized,777907,sanitized,sanitized,device,sanitized,ecived,3227975506,11000,1654599248,5060,callee,3,1,200,0,131086,0.0,1.0,9.0,9.0,3227975506.0,2393257259.0,4033.0,4020.0,0.0,0.0,2.0,3931.0,1.0,24.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,2.0,20.0,,,,,,0.0,0.0,9.0,24.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,801,,,,,,,,,,,,,,,,,8.0,144.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.82,98.159.46.80,43.6319,40.7432,-79.3716,-75.2242,,Easton
2174,76106529,2018-05-01 11:54:39,2018-05-01 11:56:07,88,80.0,0.0,8.0,709777,sanitized,777907,sanitized,sanitized,device,sanitized,ecived,3227975506,11000,1654599248,5060,callee,3,1,200,0,131086,0.0,1.0,9.0,9.0,3227975506.0,2393257259.0,4031.0,4020.0,0.0,0.0,2.0,3931.0,1.0,24.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,2.0,20.0,,,,,,0.0,0.0,9.0,24.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,802,,,,,,,,,,,,,,,,,8.0,144.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.82,98.159.46.80,43.6319,40.7432,-79.3716,-75.2242,,Easton
2176,76106537,2018-05-01 11:54:39,2018-05-01 11:56:07,88,80.0,0.0,,709777,sanitized,777907,sanitized,sanitized,device,sanitized,ecived,3227975506,11000,2393257259,1028,callee,3,1,200,0,33685504,,,,,,,,,,,2.0,3931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902,,255.0,,255.0,,,,,,,,,,,,,1.0,136.0,,,,,,,,,,192.102.255.82,142.166.53.43,43.6319,47.5334,-79.3716,-52.7595,,St. John's
2178,76108926,2018-05-01 12:22:08,2018-05-01 12:24:23,135,130.0,1.0,5.0,709777,sanitized,777907,sanitized,sanitized,device,sanitized,ecived,3227975507,11000,1654599248,5060,caller,3,1,200,0,0,0.0,1.0,9.0,9.0,3227975507.0,2393257259.0,3298.0,2331.0,0.0,0.0,2.0,3931.0,1.0,26.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,2.0,21.0,,,,,,,,9.0,26.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,802,,,,,,,16.0,21.0,,,,,,,,,7.0,165.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,98.159.46.80,43.6319,40.7432,-79.3716,-75.2242,,Easton
2179,76108939,2018-05-01 12:22:08,2018-05-01 12:24:23,135,130.0,1.0,,709777,sanitized,777907,sanitized,sanitized,device,sanitized,ecived,3227975507,11000,2393257259,1028,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,3931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902,,255.0,,255.0,,,16.0,21.0,,,,,,,,,1.0,158.0,,,,,,,,,,192.102.255.83,142.166.53.43,43.6319,47.5334,-79.3716,-52.7595,,St. John's
2181,76108953,2018-05-01 12:22:08,2018-05-01 12:24:23,135,130.0,1.0,5.0,709777,sanitized,777907,sanitized,sanitized,device,sanitized,ecived,3227975507,11000,1654599248,5060,caller,3,1,200,0,0,0.0,1.0,9.0,9.0,3227975507.0,2393257259.0,3300.0,2331.0,0.0,0.0,2.0,3931.0,2.0,26.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,2.0,21.0,,,,,,,,9.0,26.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,801,,,,,,,16.0,21.0,,,,,,,,,8.0,165.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,98.159.46.80,43.6319,40.7432,-79.3716,-75.2242,,Easton
2183,76108445,2018-05-01 12:19:19,2018-05-01 12:19:41,22,18.0,0.0,4.0,709777,sanitized,777907,sanitized,sanitized,device,sanitized,ecived,3227975507,11000,1654599248,5060,callee,3,1,200,0,14,0.0,1.0,9.0,9.0,3227975507.0,2393257259.0,901.0,887.0,0.0,0.0,2.0,3931.0,2.0,25.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,2.0,20.0,,,,,,0.0,0.0,9.0,25.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,801,,,,,,,,,,,,,,,,,8.0,145.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,98.159.46.80,43.6319,40.7432,-79.3716,-75.2242,,Easton
2185,76108469,2018-05-01 12:19:19,2018-05-01 12:19:41,22,18.0,0.0,4.0,709777,sanitized,777907,sanitized,sanitized,device,sanitized,ecived,3227975507,11000,1654599248,5060,callee,3,1,200,0,14,0.0,1.0,9.0,9.0,3227975507.0,2393257259.0,899.0,887.0,0.0,0.0,2.0,3931.0,2.0,24.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,2.0,20.0,,,,,,0.0,0.0,9.0,24.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,802,,,,,,,,,,,,,,,,,8.0,145.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,98.159.46.80,43.6319,40.7432,-79.3716,-75.2242,,Easton
2186,76108483,2018-05-01 12:19:19,2018-05-01 12:19:41,22,18.0,0.0,,709777,sanitized,777907,sanitized,sanitized,device,sanitized,ecived,3227975507,11000,2393257259,1028,callee,3,1,200,0,33685504,,,,,,,,,,,2.0,3931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902,,255.0,,255.0,,,,,,,,,,,,,1.0,138.0,,,,,,,,,,192.102.255.83,142.166.53.43,43.6319,47.5334,-79.3716,-52.7595,,St. John's
2188,76108252,2018-05-01 12:16:02,2018-05-01 12:17:15,73,69.0,0.0,,709777,sanitized,777907,sanitized,sanitized,device,sanitized,ecived,3227975507,11000,2393257259,1028,callee,3,1,200,0,33685504,,,,,,,,,,,2.0,3931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902,,255.0,,255.0,,,,,,,,,,,,,1.0,157.0,,,,,,,,,,192.102.255.83,142.166.53.43,43.6319,47.5334,-79.3716,-52.7595,,St. John's
2190,76108259,2018-05-01 12:16:02,2018-05-01 12:17:15,73,69.0,0.0,4.0,709777,sanitized,777907,sanitized,sanitized,device,sanitized,ecived,3227975507,11000,1654599248,5060,callee,3,1,200,0,14,0.0,1.0,9.0,9.0,3227975507.0,2393257259.0,3444.0,3431.0,0.0,2.0,2.0,3931.0,1.0,26.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,2.0,21.0,,,,,,0.0,0.0,9.0,26.0,45.0,45.0,45.0,58.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,802,,,,,,,,,,,,,,,,,7.0,164.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,98.159.46.80,43.6319,40.7432,-79.3716,-75.2242,,Easton
2191,76108262,2018-05-01 12:16:02,2018-05-01 12:17:15,73,69.0,0.0,4.0,709777,sanitized,777907,sanitized,sanitized,device,sanitized,ecived,3227975507,11000,1654599248,5060,callee,3,1,200,0,14,0.0,1.0,9.0,9.0,3227975507.0,2393257259.0,3446.0,3431.0,0.0,2.0,2.0,3931.0,1.0,26.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,2.0,21.0,,,,,,0.0,0.0,9.0,26.0,45.0,45.0,45.0,58.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,801,,,,,,,,,,,,,,,,,7.0,164.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,98.159.46.80,43.6319,40.7432,-79.3716,-75.2242,,Easton
2192,76110079,2018-05-01 12:31:51,2018-05-01 12:34:43,172,170.0,0.0,,709777,sanitized,777907,sanitized,sanitized,device,sanitized,ecived,3227975507,11000,2393257259,1028,callee,3,1,200,0,33685504,,,,,,,,,,,2.0,3931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902,,255.0,,255.0,,,16.0,21.0,,,,,,,,,1.0,133.0,,,,,,,,,,192.102.255.83,142.166.53.43,43.6319,47.5334,-79.3716,-52.7595,,St. John's
2214,76110343,2018-05-01 12:24:09,2018-05-01 12:36:58,769,764.0,0.0,0.0,709277,sanitized,772907,sanitized,sanitized,170927,sanitized,729071,3495526702,5060,1654599250,11000,callee,3,1,200,0,33687552,1.0,0.0,0.0,0.0,411685143.0,1654599250.0,38431.0,38303.0,1.0,1.0,,2.0,2.0,3.0,4.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,1.0,0.0,0.0,0.0,,,45.0,45.0,45.0,44.0,45.0,45.0,,,,,,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,3.0,45.0,45.0,45.0,3.0,3.0,3.0,1570.0,0.0,1570.0,7850.0,0.0,7850.0,20.0,0.0,20.0,0.0,2.0,1.0,902,,255.0,,255.0,,,16.0,21.0,,,,,,,,,1.0,29.0,45.0,45.0,45.0,43.0,45.0,42.0,20.0,20.0,,208.89.129.46,98.159.46.82,43.6319,40.7432,-79.3716,-75.2242,,Easton
2215,76110345,2018-05-01 12:24:09,2018-05-01 12:36:58,769,764.0,0.0,5.0,709277,sanitized,772907,sanitized,sanitized,170927,sanitized,729071,1654599250,11000,3507478244,5060,callee,3,1,200,0,1572910,0.0,2.0,0.0,0.0,1654599250.0,3507478244.0,38184.0,22700.0,2.0,0.0,2.0,3240.0,1.0,26.0,1.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,10.0,6.0,3.0,0.0,0.0,,,45.0,45.0,45.0,44.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,26.0,45.0,45.0,45.0,5.0,5.0,0.0,4005.0,0.0,4005.0,9314.0,0.0,9314.0,43.0,0.0,43.0,0.0,0.0,2.0,902,,255.0,,255.0,,,,,,,,,,,,,10.0,178.0,45.0,45.0,45.0,42.0,45.0,40.0,20.0,20.0,,98.159.46.82,209.15.222.228,40.7432,43.6021,-75.2242,-79.5402,Easton,Toronto
2216,76105414,2018-05-01 11:36:44,2018-05-01 11:38:32,108,88.0,0.0,0.0,709277,sanitized,772907,sanitized,sanitized,170927,sanitized,729071,3495526702,5060,1654599251,11000,callee,3,1,200,0,33687552,1.0,0.0,0.0,0.0,1275790787.0,1654599251.0,5370.0,5319.0,2.0,0.0,,2.0,1.0,3.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,44.0,65535.0,1.0,0.0,10.0,46.0,0.0,0.0,0.0,45478.0,18951.0,0.0,0.0,0.0,3.0,45.0,45.0,45.0,37.0,37.0,0.0,140.0,0.0,140.0,7000.0,0.0,7000.0,2.0,0.0,2.0,0.0,18997.0,2.0,902,,255.0,,255.0,,,16.0,21.0,,,,,,,,,1.0,68.0,45.0,45.0,45.0,45.0,45.0,42.0,20.0,20.0,,208.89.129.46,98.159.46.83,43.6319,40.7432,-79.3716,-75.2242,,Easton
